"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Prevotellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Promicromonosporaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propionibacteriaceae",0,0,0,0,0,19,0,0,2,0,0,21,0,0,0,15,0,0,0,0,0,0,7,14,0,33,0,0,0,47,22,0,0,0,0,10,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudanabaenaceae",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudohongiellaceae",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonadaceae",1496,302,32,205,1991,487,257,2334,57,17,22,0,325,1124,110,26,92,333,0,27,33,3908,160,63,79,74,35,0,30,129,72,370,59,2681,27,0,20,619,82,0,52,486,44,89,437,89,75,0,0,693,120,33,69,86,41,0,0,0,68,0,0,0,0,13,0,59,0,23,83,115,55,27,2107
"Pseudonocardiaceae",0,0,77,0,0,0,45,22,0,0,0,74,0,76,53,120,138,0,0,0,0,0,59,0,0,42,0,77,29,11,0,0,34,58,0,167,0,69,0,84,0,53,0,18,0,78,14,0,0,65,52,22,102,0,0,0,0,0,50,0,56,0,0,0,0,92,30,43,24,9,214,0,10
"Puniceicoccaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrinomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhizobiaceae",645,0,72,13,564,304,141,11,13,0,12,66,0,176,113,35,55,32,35,0,63,806,15,32,0,254,80,112,14,94,53,37,63,145,0,121,0,322,39,51,0,217,0,27,19,25,7,0,45,15,46,18,14,21,93,23,0,30,7,0,66,0,0,0,0,0,0,0,0,64,16,0,36
"Rhizobiales_Incertae_Sedis",0,0,23,0,0,0,0,8,6,0,0,26,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,40,0,0,0,0,47,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"Rhodanobacteraceae",45,8,0,0,18,45,19,8,0,20,0,0,0,233,101,35,28,10,0,33,12,0,25,0,0,24,79,227,74,340,0,4,8,24,0,0,0,122,40,10,13,78,37,105,0,43,0,0,0,41,20,8,132,0,0,0,0,0,0,14,20,0,0,0,0,29,0,0,0,0,5,0,0
"Rhodobacteraceae",0,8,0,0,0,0,0,27,0,21,12,47,0,0,16,23,0,0,0,27,13,0,0,0,0,0,0,0,43,0,30,0,0,0,0,71,13,0,13,45,0,29,11,9,12,0,22,12,0,0,48,13,139,0,0,0,32,0,0,0,0,0,0,41,0,0,0,10,14,8,0,6,0
"Rhodocyclaceae",0,0,0,0,0,0,54,0,0,0,20,0,0,0,65,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,44,0,0,0,0,28,56,0,12,0,0,7,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodothermaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rickettsiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rikenellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseiflexaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,31,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubinisphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubritaleaceae",0,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,30,0,70,39,0,0,0,0,0,0,27,0,0,0,0,0,14,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"Rubrobacteriaceae",0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcaceae",0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,29,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7
"Saccharimonadaceae",61,52,32,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,50,0,0,0,0,9,0,0,48,0,0,57,0,0,0,0,0,9,0,18,36,0,0,0,0,0,18,0,0,0,0,18,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"Sandaracinaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,74,0,0,0,36,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanguibacteraceae",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saprospiraceae",0,0,23,0,0,15,44,0,0,46,38,28,0,0,74,40,0,0,0,0,0,0,0,0,0,0,0,0,24,0,45,37,0,0,18,51,19,0,0,25,0,0,18,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0
"SC-I-84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCGC_AAA011-D5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schlesneriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Silvanigrellaceae",0,0,0,10,0,0,0,0,0,0,0,0,0,0,29,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simkaniaceae",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sneathiellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solibacteraceae",0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"Solimonadaceae",0,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solirubrobacteraceae",0,0,0,0,0,0,0,12,10,0,0,12,0,32,13,0,33,0,94,0,0,0,0,0,0,5,0,37,24,0,0,0,0,0,0,98,0,7,0,11,0,6,0,11,0,5,0,0,0,4,16,0,0,0,0,0,0,0,0,14,7,0,0,0,0,27,0,0,9,0,11,0,0
"Sphingobacteriaceae",264,37,0,56,292,0,91,0,4,0,0,84,0,210,0,0,23,28,0,0,0,0,0,0,0,0,21,41,19,0,0,54,0,64,0,64,0,66,0,132,40,148,0,72,0,0,0,0,31,0,16,15,76,14,72,21,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"Sphingomonadaceae",555,121,205,156,138,189,143,59,54,93,28,181,0,549,145,62,131,131,137,63,29,115,41,39,11,122,93,100,62,368,36,242,159,289,105,380,48,137,0,110,23,433,10,65,0,295,40,0,18,369,66,153,142,153,75,86,0,56,91,31,118,0,0,0,17,159,50,16,501,119,0,50,798
"Spirosomaceae",482,12,160,0,87,69,0,23,0,86,7,142,0,79,0,0,0,0,0,11,19,0,0,47,0,34,0,0,17,0,55,80,43,61,49,21,0,0,0,73,21,184,0,0,14,0,43,0,0,0,0,13,73,9,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,8,0
"Sporichthyaceae",0,0,138,0,0,117,123,0,0,276,179,86,0,0,0,62,79,0,0,69,80,0,0,0,69,0,122,0,86,0,53,57,0,0,123,91,63,0,88,48,30,0,0,59,0,0,94,66,0,0,0,0,0,0,44,0,90,0,0,41,0,0,0,53,29,0,0,47,0,0,0,40,0
"Sporolactobacillaceae",0,0,0,0,0,0,0,15,0,0,92,34,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,10,32,0,73,0,0,0,0,28,0,21,0,0,6,28,0,0,0,0,0,0,0,0,9
"Sporomusaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"ST-12K33",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcaceae",0,0,74,18,0,0,86,70,0,0,0,130,905,0,0,43,40,25,0,39,0,0,0,37,0,51,33,0,37,24,0,34,46,0,0,0,0,18,0,33,0,56,0,0,28,41,43,0,32,0,32,0,0,33,0,0,50,13,6,0,0,0,0,0,0,0,0,0,0,0,0,68,0
"Steroidobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcaceae",0,0,95,0,0,0,43,0,18,0,34,0,0,0,0,0,0,0,0,0,0,0,43,0,57,115,0,0,0,0,0,0,20,0,0,0,43,0,0,0,0,0,30,0,0,0,0,20,0,0,38,0,0,0,43,81,0,0,0,0,0,0,0,0,0,0,0,33,18,83,23,0,0
"Streptomycetaceae",4,25,87,0,35,0,102,0,137,0,48,72,0,445,0,15,456,0,74,0,26,43,58,40,0,240,68,162,28,149,31,144,0,330,0,88,0,117,47,34,0,141,0,50,38,105,25,47,26,96,140,272,569,68,50,62,0,49,0,62,0,0,0,0,0,80,0,0,72,43,0,19,39
"Streptosporangiaceae",0,0,0,26,0,0,0,0,0,0,0,59,0,14,0,0,31,0,0,0,0,0,0,35,0,0,0,29,0,5,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,64,8,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24
"Sulfuricellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutterellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symbiobacteraceae",0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synergistaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syntrophobotulaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepidisphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Terrimicrobiaceae",0,0,0,0,0,23,0,0,0,143,0,77,0,0,67,91,77,0,0,0,73,0,0,21,0,0,0,24,0,0,52,0,0,0,76,28,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"Thermacetogeniaceae",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermicanaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"Thermincolaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermoactinomycetaceae",0,0,0,0,0,0,26,0,0,0,0,22,0,0,0,0,0,4,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Thermoanaerobaculaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermomicrobiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermomonosporaceae",0,0,0,0,0,0,36,0,7,0,0,22,0,0,0,0,51,6,70,55,47,0,0,0,0,0,0,62,0,11,0,84,0,0,0,0,0,9,0,97,0,0,0,0,0,21,0,0,24,20,0,148,22,0,0,45,86,0,0,35,16,0,0,0,0,0,0,0,26,0,0,0,0
"Tistrellaceae",20,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRA3-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trueperaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"type_III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBA12409",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCG-010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vagococcaceae",0,0,0,0,0,0,134,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Veillonellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vermiphilaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Verrucomicrobiaceae",0,46,0,23,0,27,0,0,0,0,0,0,14,0,63,40,0,10,18,0,0,0,0,0,0,9,0,0,0,0,0,0,9,10,0,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vicinamibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,327,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"Vulgatibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WD2101_soil_group",0,0,0,0,0,0,41,0,0,0,0,0,0,0,51,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0
"Weeksellaceae",343,0,32,0,138,137,142,135,38,12,0,0,0,121,29,0,31,18,0,0,0,86,0,0,0,25,0,0,0,0,29,77,0,0,0,33,38,0,0,0,18,31,0,55,0,0,29,0,0,0,0,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,23,0,30,0,0,28
"Woeseiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wohlfahrtiimonadaceae",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xanthobacteraceae",0,0,0,0,0,0,48,49,0,0,26,36,0,25,0,33,47,0,154,0,0,0,75,0,0,32,32,20,16,0,0,16,0,0,15,35,0,0,0,43,28,14,0,0,0,0,0,23,0,14,0,25,81,8,28,0,0,44,47,0,23,0,0,29,0,0,0,0,0,0,30,35,24
"Xanthomonadaceae",122,0,56,13,290,478,104,29,100,42,0,0,0,47,17,0,0,0,69,66,60,989,86,0,0,0,0,0,21,92,65,221,8,0,0,0,0,0,78,21,0,43,38,47,36,74,0,0,0,120,19,0,24,6,0,0,0,0,0,32,19,24,0,0,0,21,0,0,46,10,8,0,0
"Yersiniaceae",0,0,0,0,21,4,0,0,54,0,0,0,0,0,0,0,49,213,2,0,2,1336,192,48,0,0,0,19,0,35,0,0,0,29,0,0,0,49,32,34,64,77,26,0,0,130,38,0,0,35,0,0,0,0,0,0,0,0,0,0,2028,0,0,0,0,308,0,42,728,0,52,0,0
